,Q_cool
2022-09-28 10:05:00,12703.742743714325
2022-09-28 10:10:00,-666.088717180119
2022-09-28 10:15:00,-642.6355820680628
2022-09-28 10:20:00,12977.06250988743
2022-09-28 10:25:00,12471.530384156646
2022-09-28 10:30:00,-667.2742693270634
2022-09-28 10:35:00,-635.4655012988819
2022-09-28 10:40:00,21010.682294253762
2022-09-28 10:45:00,14567.980534977187
2022-09-28 10:50:00,2414.2705597495938
2022-09-28 10:55:00,-720.2541077120989
2022-09-28 11:00:00,0.0
2022-09-28 11:05:00,-657.2111184081509
2022-09-28 11:10:00,15362.32304168023
2022-09-28 11:15:00,26831.399323090103
2022-09-28 11:20:00,16775.533742590098
2022-09-28 11:25:00,19114.99884608539
2022-09-28 11:30:00,21220.53162056491
2022-09-28 11:35:00,23070.208230699664
2022-09-28 11:40:00,18835.371545349477
2022-09-28 11:45:00,17680.897250962127
2022-09-28 11:50:00,17516.992055870473
2022-09-28 11:55:00,5164.273168313309
2022-09-28 12:00:00,0.0
2022-09-28 12:05:00,10471.737328351284
2022-09-28 12:10:00,19647.17527963088
2022-09-28 12:15:00,19783.855999876097
2022-09-28 12:20:00,22427.110386628054
2022-09-28 12:25:00,21558.193017793576
2022-09-28 12:30:00,11781.198697454054
2022-09-28 12:35:00,9850.928708779129
2022-09-28 12:40:00,17224.402344642323
2022-09-28 12:45:00,8744.892451735881
2022-09-28 12:50:00,12192.429650928414
2022-09-28 12:55:00,16740.185784810743
2022-09-28 13:00:00,27523.675110772743
2022-09-28 13:05:00,19205.45348054174
2022-09-28 13:10:00,15605.137154625427
2022-09-28 13:15:00,0.0
2022-09-28 13:20:00,0.0
2022-09-28 13:25:00,0.0
2022-09-28 13:30:00,0.0
2022-09-28 13:35:00,5452.998086232018
2022-09-28 13:40:00,5148.639038936558
2022-09-28 13:45:00,4532.853642453462
2022-09-28 13:50:00,15577.652669630213
2022-09-28 13:55:00,20871.37877429847
2022-09-28 14:00:00,9162.097396009238
2022-09-28 14:05:00,12149.996417823175
2022-09-28 14:10:00,19229.489067709656
2022-09-28 14:15:00,5733.462482456536
2022-09-28 14:20:00,-697.8346924287267
2022-09-28 14:25:00,17597.77601113362
2022-09-28 14:30:00,6098.806039077562
2022-09-28 14:35:00,-766.1454725077227
2022-09-28 14:40:00,0.0
2022-09-28 14:45:00,0.0
2022-09-28 14:50:00,0.0
2022-09-28 14:55:00,0.0
2022-09-28 15:00:00,0.0
2022-09-28 15:05:00,0.0
2022-09-28 15:10:00,0.0
2022-09-28 15:15:00,0.0
2022-09-28 15:20:00,0.0
2022-09-28 15:25:00,0.0
2022-09-28 15:30:00,0.0
2022-09-28 15:35:00,0.0
2022-09-28 15:40:00,0.0
2022-09-28 15:45:00,0.0
2022-09-28 15:50:00,0.0
2022-09-28 15:55:00,0.0
2022-09-28 16:00:00,0.0
2022-09-28 16:05:00,0.0
2022-09-28 16:10:00,0.0
2022-09-28 16:15:00,9831.520778303926
2022-09-28 16:20:00,20179.810450304212
2022-09-28 16:25:00,24174.399727645083
2022-09-28 16:30:00,-1009.4386656517408
2022-09-28 16:35:00,4896.7957423023145
2022-09-28 16:40:00,15845.607147168419
2022-09-28 16:45:00,-750.5177287518333
2022-09-28 16:50:00,-739.7794322260248
2022-09-28 16:55:00,13620.566312497016
2022-09-28 17:00:00,7601.985446820496
2022-09-28 17:05:00,-687.5783645010191
2022-09-28 17:10:00,10936.99992569042
2022-09-28 17:15:00,14775.468723892478
2022-09-28 17:20:00,-776.6813300831022
2022-09-28 17:25:00,9652.889050239277
2022-09-28 17:30:00,14692.73483595852
2022-09-28 17:35:00,-673.1736238488596
2022-09-28 17:40:00,-693.0035814141398
2022-09-28 17:45:00,15114.716353365404
2022-09-28 17:50:00,7443.440321483976
2022-09-28 17:55:00,-650.0258409022647
2022-09-28 18:00:00,-595.1560505052929
2022-09-28 18:05:00,17744.826455150753
2022-09-28 18:10:00,-838.1861901774192
2022-09-28 18:15:00,-625.3009181374707
2022-09-28 18:20:00,10349.817478012023
2022-09-28 18:25:00,15208.10029582432
2022-09-28 18:30:00,-724.5308033368573
2022-09-28 18:35:00,-634.7238187939415
2022-09-28 18:40:00,8294.069357838807
2022-09-28 18:45:00,24399.209325267908
2022-09-28 18:50:00,18028.347305420346
2022-09-28 18:55:00,-716.3258359684457
2022-09-28 19:00:00,8138.919035069541
2022-09-28 19:05:00,8211.121113823263
2022-09-28 19:10:00,-746.4769633777016
2022-09-28 19:15:00,-680.3762349569919
2022-09-28 19:20:00,0.0
2022-09-28 19:25:00,0.0
2022-09-28 19:30:00,0.0
2022-09-28 19:35:00,0.0
2022-09-28 19:40:00,0.0
2022-09-28 19:45:00,0.0
2022-09-28 19:50:00,0.0
2022-09-28 19:55:00,0.0
2022-09-28 20:00:00,0.0
2022-09-28 20:05:00,0.0
2022-09-28 20:10:00,0.0
2022-09-28 20:15:00,0.0
2022-09-28 20:20:00,0.0
2022-09-28 20:25:00,0.0
2022-09-28 20:30:00,0.0
2022-09-28 20:35:00,0.0
2022-09-28 20:40:00,0.0
2022-09-28 20:45:00,0.0
2022-09-28 20:50:00,0.0
2022-09-28 20:55:00,0.0
2022-09-28 21:00:00,0.0
2022-09-28 21:05:00,0.0
2022-09-28 21:10:00,0.0
2022-09-28 21:15:00,0.0
2022-09-28 21:20:00,0.0
2022-09-28 21:25:00,0.0
2022-09-28 21:30:00,0.0
2022-09-28 21:40:00,0.0
2022-09-28 21:45:00,0.0
2022-09-28 21:50:00,0.0
2022-09-28 21:55:00,0.0
2022-09-28 22:00:00,0.0
2022-09-28 22:05:00,0.0
2022-09-28 22:10:00,0.0
2022-09-28 22:15:00,0.0
2022-09-28 22:20:00,0.0
2022-09-28 22:25:00,0.0
2022-09-28 22:30:00,0.0
2022-09-28 22:35:00,0.0
2022-09-28 22:40:00,0.0
2022-09-28 22:45:00,0.0
2022-09-28 22:50:00,0.0
2022-09-28 22:55:00,0.0
2022-09-28 23:00:00,0.0
2022-09-28 23:05:00,0.0
2022-09-28 23:10:00,0.0
2022-09-28 23:15:00,0.0
2022-09-28 23:20:00,0.0
2022-09-28 23:25:00,0.0
2022-09-28 23:30:00,0.0
2022-09-28 23:35:00,0.0
2022-09-28 23:40:00,0.0
2022-09-28 23:45:00,0.0
2022-09-28 23:50:00,0.0
2022-09-28 23:55:00,0.0
2022-09-29 00:00:00,0.0
2022-09-29 00:05:00,0.0
2022-09-29 00:10:00,0.0
2022-09-29 00:15:00,0.0
2022-09-29 00:20:00,0.0
2022-09-29 00:25:00,0.0
2022-09-29 00:30:00,0.0
2022-09-29 00:35:00,0.0
2022-09-29 00:40:00,0.0
2022-09-29 00:45:00,0.0
2022-09-29 00:50:00,0.0
2022-09-29 00:55:00,0.0
2022-09-29 01:00:00,0.0
2022-09-29 01:05:00,0.0
2022-09-29 01:10:00,0.0
2022-09-29 01:15:00,0.0
2022-09-29 01:20:00,0.0
2022-09-29 01:25:00,0.0
2022-09-29 01:30:00,0.0
2022-09-29 01:35:00,0.0
2022-09-29 01:40:00,0.0
2022-09-29 01:45:00,0.0
2022-09-29 01:50:00,0.0
2022-09-29 01:55:00,0.0
2022-09-29 02:00:00,0.0
2022-09-29 02:05:00,0.0
2022-09-29 02:10:00,0.0
2022-09-29 02:15:00,0.0
2022-09-29 02:20:00,0.0
2022-09-29 02:25:00,0.0
2022-09-29 02:30:00,0.0
2022-09-29 02:35:00,0.0
2022-09-29 02:40:00,0.0
2022-09-29 02:45:00,0.0
2022-09-29 02:50:00,0.0
2022-09-29 02:55:00,0.0
2022-09-29 03:00:00,0.0
2022-09-29 03:05:00,0.0
2022-09-29 03:10:00,0.0
2022-09-29 03:15:00,0.0
2022-09-29 03:20:00,0.0
2022-09-29 03:25:00,0.0
2022-09-29 03:30:00,0.0
2022-09-29 03:35:00,0.0
2022-09-29 03:40:00,0.0
2022-09-29 03:45:00,0.0
2022-09-29 03:50:00,0.0
2022-09-29 03:55:00,0.0
2022-09-29 04:00:00,0.0
2022-09-29 04:05:00,0.0
2022-09-29 04:10:00,0.0
2022-09-29 04:15:00,0.0
2022-09-29 04:20:00,0.0
2022-09-29 04:25:00,0.0
2022-09-29 04:30:00,0.0
2022-09-29 04:35:00,0.0
2022-09-29 04:40:00,0.0
2022-09-29 04:45:00,0.0
2022-09-29 04:50:00,0.0
2022-09-29 04:55:00,0.0
2022-09-29 05:00:00,0.0
2022-09-29 05:05:00,0.0
2022-09-29 05:10:00,0.0
2022-09-29 05:15:00,0.0
2022-09-29 05:20:00,0.0
2022-09-29 05:25:00,0.0
2022-09-29 05:30:00,0.0
2022-09-29 05:35:00,0.0
2022-09-29 05:40:00,0.0
2022-09-29 05:45:00,0.0
2022-09-29 05:50:00,0.0
2022-09-29 05:55:00,0.0
2022-09-29 06:00:00,0.0
2022-09-29 06:05:00,0.0
2022-09-29 06:10:00,0.0
2022-09-29 06:15:00,0.0
2022-09-29 06:20:00,0.0
2022-09-29 06:25:00,0.0
2022-09-29 06:30:00,0.0
2022-09-29 06:35:00,0.0
2022-09-29 06:40:00,0.0
2022-09-29 06:45:00,0.0
2022-09-29 06:50:00,0.0
2022-09-29 06:55:00,0.0
2022-09-29 07:00:00,0.0
2022-09-29 07:05:00,0.0
2022-09-29 07:10:00,0.0
2022-09-29 07:15:00,0.0
2022-09-29 07:20:00,0.0
2022-09-29 07:25:00,0.0
2022-09-29 07:30:00,0.0
2022-09-29 07:35:00,0.0
2022-09-29 07:40:00,0.0
2022-09-29 07:45:00,0.0
2022-09-29 07:50:00,0.0
2022-09-29 07:55:00,0.0
2022-09-29 08:00:00,0.0
2022-09-29 08:05:00,0.0
2022-09-29 08:10:00,0.0
2022-09-29 08:15:00,0.0
2022-09-29 08:20:00,0.0
2022-09-29 08:25:00,0.0
2022-09-29 08:30:00,0.0
2022-09-29 08:35:00,0.0
2022-09-29 08:40:00,0.0
2022-09-29 08:45:00,0.0
2022-09-29 08:50:00,0.0
2022-09-29 08:55:00,0.0
2022-09-29 09:00:00,0.0
2022-09-29 09:05:00,0.0
2022-09-29 09:10:00,0.0
2022-09-29 09:15:00,19065.909736611407
2022-09-29 09:20:00,24163.04665229552
2022-09-29 09:25:00,26595.68753995541
2022-09-29 09:30:00,23235.141631015667
2022-09-29 09:35:00,19960.422363532776
2022-09-29 09:40:00,-664.7125903237294
2022-09-29 09:45:00,19037.703675990695
2022-09-29 09:50:00,20804.321664475025
2022-09-29 09:55:00,3973.852206317453
2022-09-29 10:05:00,19005.60331871123
2022-09-29 10:15:00,22158.114069456093
2022-09-29 10:20:00,21734.084314509
2022-09-29 10:25:00,22196.617611032514
2022-09-29 10:30:00,-657.7117817033507
2022-09-29 10:40:00,-596.1128772875256
2022-09-29 10:45:00,-541.5809138281593
2022-09-29 11:05:00,0.0
2022-09-29 11:10:00,0.0
2022-09-29 11:15:00,0.0
2022-09-29 11:20:00,0.0
2022-09-29 11:25:00,0.0
2022-09-29 11:30:00,0.0
2022-09-29 11:40:00,0.0
2022-09-29 11:45:00,0.0
2022-09-29 11:50:00,0.0
2022-09-29 11:55:00,0.0
2022-09-29 12:05:00,0.0
2022-09-29 12:10:00,0.0
2022-09-29 12:15:00,23802.46043535374
2022-09-29 12:50:00,-766.3767671008467
2022-09-29 12:55:00,-744.5692871597212
2022-09-29 13:00:00,-727.0071676151949
2022-09-29 13:05:00,-687.3791208698428
2022-09-29 13:10:00,17108.148347546237
2022-09-29 13:15:00,8753.620142673286
2022-09-29 13:20:00,-748.449002443259
2022-09-29 13:25:00,-804.1286575907156
2022-09-29 13:30:00,-796.6483815890911
2022-09-29 13:35:00,-784.6813758335578
2022-09-29 13:40:00,-764.4152383739648
2022-09-29 13:55:00,-672.2047343075843
2022-09-29 14:05:00,-600.9144357240893
2022-09-29 14:10:00,-590.0299776435386
2022-09-29 14:15:00,-579.0920817297284
2022-09-29 14:40:00,-569.9321508306364
2022-09-29 16:20:00,20754.351205355673
2022-09-29 16:25:00,7648.79980125715
2022-09-29 16:30:00,-658.120342270992
2022-09-29 16:35:00,21065.36906181227
2022-09-29 16:40:00,5423.23071728871
2022-09-29 16:45:00,8797.607228247292
2022-09-29 16:50:00,7285.238289318295
2022-09-29 16:55:00,6966.1207681233045
2022-09-29 17:00:00,14337.384469751512
2022-09-29 17:05:00,-649.6526126542211
2022-09-29 17:10:00,0.0
2022-09-29 17:15:00,0.0
2022-09-29 17:20:00,0.0
2022-09-29 17:25:00,0.0
2022-09-29 17:30:00,0.0
2022-09-29 17:35:00,0.0
2022-09-29 17:40:00,0.0
2022-09-29 17:45:00,0.0
2022-09-29 17:50:00,0.0
2022-09-29 17:55:00,0.0
2022-09-29 18:00:00,0.0
2022-09-29 18:05:00,0.0
2022-09-29 18:10:00,0.0
2022-09-29 18:15:00,0.0
2022-09-29 18:20:00,0.0
2022-09-29 18:25:00,0.0
2022-09-29 18:30:00,0.0
2022-09-29 18:35:00,0.0
2022-09-29 18:40:00,0.0
2022-09-29 18:45:00,0.0
2022-09-29 18:50:00,0.0
2022-09-29 18:55:00,0.0
2022-09-29 19:00:00,0.0
2022-09-29 19:05:00,0.0
2022-09-29 19:10:00,0.0
2022-09-29 19:15:00,0.0
2022-09-29 19:20:00,0.0
2022-09-29 19:25:00,0.0
2022-09-29 19:30:00,0.0
2022-09-29 19:35:00,0.0
2022-09-29 19:40:00,0.0
2022-09-29 19:45:00,0.0
2022-09-29 19:50:00,0.0
2022-09-29 19:55:00,0.0
2022-09-29 20:00:00,0.0
2022-09-29 20:05:00,0.0
2022-09-29 20:10:00,0.0
2022-09-29 20:15:00,0.0
2022-09-29 20:20:00,0.0
2022-09-29 20:25:00,0.0
2022-09-29 20:30:00,0.0
2022-09-29 20:35:00,0.0
2022-09-29 20:40:00,0.0
2022-09-29 20:45:00,0.0
2022-09-29 20:50:00,0.0
2022-09-29 20:55:00,0.0
2022-09-29 21:00:00,0.0
2022-09-29 21:05:00,0.0
2022-09-29 21:10:00,0.0
2022-09-29 21:15:00,0.0
2022-09-29 21:20:00,0.0
2022-09-29 21:25:00,0.0
2022-09-29 21:30:00,0.0
2022-09-29 21:35:00,0.0
2022-09-29 21:40:00,0.0
2022-09-29 21:45:00,0.0
2022-09-29 21:50:00,0.0
2022-09-29 21:55:00,0.0
2022-09-29 22:00:00,0.0
2022-09-29 22:05:00,0.0
2022-09-29 22:10:00,0.0
2022-09-29 22:15:00,0.0
2022-09-29 22:20:00,0.0
2022-09-29 22:25:00,0.0
2022-09-29 22:30:00,0.0
2022-09-29 22:35:00,0.0
2022-09-29 22:40:00,0.0
2022-09-29 22:45:00,0.0
2022-09-29 22:50:00,0.0
2022-09-29 22:55:00,0.0
2022-09-29 23:00:00,0.0
2022-09-29 23:05:00,0.0
2022-09-29 23:10:00,0.0
2022-09-29 23:15:00,0.0
2022-09-29 23:20:00,0.0
2022-09-29 23:25:00,0.0
2022-09-29 23:30:00,0.0
2022-09-29 23:35:00,0.0
2022-09-29 23:40:00,0.0
2022-09-29 23:45:00,0.0
2022-09-29 23:50:00,0.0
2022-09-29 23:55:00,0.0
2022-09-30 00:00:00,0.0
2022-09-30 00:05:00,0.0
2022-09-30 00:10:00,0.0
2022-09-30 00:15:00,0.0
2022-09-30 00:20:00,0.0
2022-09-30 00:25:00,0.0
2022-09-30 00:30:00,0.0
2022-09-30 00:35:00,0.0
2022-09-30 00:40:00,0.0
2022-09-30 00:45:00,0.0
2022-09-30 00:50:00,0.0
2022-09-30 00:55:00,0.0
2022-09-30 01:00:00,0.0
2022-09-30 01:05:00,0.0
2022-09-30 01:10:00,0.0
2022-09-30 01:15:00,0.0
2022-09-30 01:20:00,0.0
2022-09-30 01:25:00,0.0
2022-09-30 01:30:00,0.0
2022-09-30 01:35:00,0.0
2022-09-30 01:40:00,0.0
2022-09-30 01:45:00,0.0
2022-09-30 01:50:00,0.0
2022-09-30 01:55:00,0.0
2022-09-30 02:00:00,0.0
2022-09-30 02:05:00,0.0
2022-09-30 02:10:00,0.0
2022-09-30 02:15:00,0.0
2022-09-30 02:20:00,0.0
2022-09-30 02:25:00,0.0
2022-09-30 02:30:00,0.0
2022-09-30 02:35:00,0.0
2022-09-30 02:40:00,0.0
2022-09-30 02:45:00,0.0
2022-09-30 02:50:00,0.0
2022-09-30 02:55:00,0.0
2022-09-30 03:00:00,0.0
2022-09-30 03:05:00,0.0
2022-09-30 03:10:00,0.0
2022-09-30 03:15:00,0.0
2022-09-30 03:20:00,0.0
2022-09-30 03:25:00,0.0
2022-09-30 03:30:00,0.0
2022-09-30 03:35:00,0.0
2022-09-30 03:40:00,0.0
2022-09-30 03:45:00,0.0
2022-09-30 03:50:00,0.0
2022-09-30 03:55:00,0.0
2022-09-30 04:00:00,0.0
2022-09-30 04:05:00,0.0
2022-09-30 04:10:00,0.0
2022-09-30 04:15:00,0.0
2022-09-30 04:20:00,0.0
2022-09-30 04:25:00,0.0
2022-09-30 04:30:00,0.0
2022-09-30 04:35:00,0.0
2022-09-30 04:40:00,0.0
2022-09-30 04:45:00,0.0
2022-09-30 04:50:00,0.0
2022-09-30 04:55:00,0.0
2022-09-30 05:00:00,0.0
2022-09-30 05:05:00,0.0
2022-09-30 05:10:00,0.0
2022-09-30 05:15:00,0.0
2022-09-30 05:20:00,0.0
2022-09-30 05:25:00,0.0
2022-09-30 05:30:00,0.0
2022-09-30 05:35:00,0.0
2022-09-30 05:40:00,0.0
2022-09-30 05:45:00,0.0
2022-09-30 05:50:00,0.0
2022-09-30 05:55:00,0.0
2022-09-30 06:00:00,0.0
2022-09-30 06:05:00,0.0
2022-09-30 06:10:00,0.0
2022-09-30 06:15:00,0.0
2022-09-30 06:20:00,0.0
2022-09-30 06:25:00,0.0
2022-09-30 06:30:00,0.0
2022-09-30 06:35:00,0.0
2022-09-30 06:40:00,0.0
2022-09-30 06:45:00,0.0
2022-09-30 06:50:00,0.0
2022-09-30 06:55:00,0.0
2022-09-30 07:00:00,0.0
2022-09-30 07:05:00,0.0
2022-09-30 07:10:00,0.0
2022-09-30 07:15:00,0.0
2022-09-30 07:20:00,0.0
2022-09-30 07:25:00,0.0
2022-09-30 07:30:00,0.0
2022-09-30 07:35:00,0.0
2022-09-30 07:40:00,0.0
2022-09-30 07:45:00,0.0
2022-09-30 07:50:00,
2022-09-30 07:55:00,22726.8617935614
2022-09-30 08:00:00,28193.518608844173
2022-09-30 08:05:00,-789.3582355469655
2022-09-30 08:10:00,19649.67265680532
2022-09-30 08:15:00,6514.737543157542
2022-09-30 08:20:00,11521.0466054573
2022-09-30 08:25:00,6049.209458074545
2022-09-30 08:30:00,0.0
2022-09-30 08:35:00,0.0
2022-09-30 08:40:00,0.0
2022-09-30 08:45:00,0.0
2022-09-30 08:50:00,0.0
2022-09-30 08:55:00,0.0
2022-09-30 09:00:00,0.0
2022-09-30 09:05:00,0.0
2022-09-30 09:10:00,0.0
2022-09-30 09:15:00,0.0
2022-09-30 09:20:00,0.0
2022-09-30 09:25:00,0.0
2022-09-30 09:30:00,0.0
2022-09-30 09:35:00,0.0
2022-09-30 09:40:00,0.0
2022-09-30 09:45:00,0.0
2022-09-30 09:50:00,0.0
2022-09-30 09:55:00,0.0
2022-09-30 10:00:00,0.0
2022-09-30 10:05:00,0.0
2022-09-30 10:10:00,0.0
2022-09-30 10:15:00,0.0
2022-09-30 10:20:00,0.0
2022-09-30 10:25:00,0.0
2022-09-30 10:30:00,0.0
2022-09-30 10:35:00,0.0
2022-09-30 10:40:00,0.0
2022-09-30 10:45:00,0.0
2022-09-30 10:50:00,0.0
2022-09-30 10:55:00,0.0
2022-09-30 11:00:00,0.0
2022-09-30 11:05:00,0.0
2022-09-30 11:10:00,0.0
2022-09-30 11:15:00,0.0
2022-09-30 11:20:00,0.0
2022-09-30 11:25:00,0.0
2022-09-30 11:30:00,0.0
2022-09-30 11:35:00,0.0
2022-09-30 11:40:00,0.0
2022-09-30 11:45:00,0.0
2022-09-30 11:50:00,0.0
2022-09-30 11:55:00,0.0
2022-09-30 12:00:00,0.0
2022-09-30 12:05:00,0.0
2022-09-30 12:10:00,0.0
2022-09-30 12:15:00,0.0
2022-09-30 12:20:00,0.0
2022-09-30 12:25:00,0.0
2022-09-30 12:30:00,0.0
2022-09-30 12:35:00,0.0
2022-09-30 12:40:00,0.0
2022-09-30 12:45:00,0.0
2022-09-30 12:50:00,0.0
2022-09-30 12:55:00,0.0
2022-09-30 13:00:00,0.0
2022-09-30 13:05:00,0.0
2022-09-30 13:10:00,0.0
2022-09-30 13:15:00,0.0
2022-09-30 13:20:00,0.0
2022-09-30 13:25:00,0.0
2022-09-30 13:30:00,0.0
2022-09-30 13:35:00,0.0
2022-09-30 13:40:00,0.0
2022-09-30 13:45:00,0.0
2022-09-30 13:50:00,0.0
2022-09-30 13:55:00,0.0
2022-09-30 14:00:00,0.0
2022-09-30 14:05:00,0.0
2022-09-30 14:10:00,0.0
2022-09-30 14:15:00,0.0
2022-09-30 14:20:00,0.0
2022-09-30 14:25:00,0.0
2022-09-30 14:30:00,0.0
2022-09-30 14:35:00,0.0
2022-09-30 14:40:00,0.0
2022-09-30 14:45:00,7317.982858057941
2022-09-30 14:50:00,19867.52150582188
2022-09-30 14:55:00,31691.377948775378
2022-09-30 15:00:00,27781.049532124747
2022-09-30 15:05:00,8266.640900061138
2022-09-30 15:10:00,14467.4265809498
2022-09-30 15:15:00,10874.577131541453
2022-09-30 15:20:00,10003.71443405419
2022-09-30 15:25:00,13035.681908549312
2022-09-30 15:30:00,0.0
2022-09-30 15:35:00,0.0
2022-09-30 15:40:00,0.0
2022-09-30 15:45:00,0.0
2022-09-30 15:50:00,14427.06011131163
2022-09-30 15:55:00,17179.062399639562
2022-09-30 16:00:00,11129.484979467978
2022-09-30 16:05:00,9221.812047849797
2022-09-30 16:10:00,16481.09871193006
2022-09-30 16:15:00,-502.62909772154546
2022-09-30 16:20:00,11612.456052014692
2022-09-30 16:25:00,12168.36798971354
2022-09-30 16:30:00,-465.1687672700194
2022-09-30 16:35:00,10298.593207264288
2022-09-30 16:40:00,6921.1254031991975
2022-09-30 16:45:00,-492.3604310622268
2022-09-30 16:50:00,11740.445806626418
2022-09-30 16:55:00,12937.146550418318
2022-09-30 17:00:00,-481.21621250993934
2022-09-30 17:05:00,8665.35566546824
2022-09-30 17:10:00,21091.876206952435
2022-09-30 17:15:00,-850.642413993262
2022-09-30 17:20:00,4278.052312623716
2022-09-30 17:25:00,10669.336245570705
2022-09-30 17:30:00,-574.1986933010403
2022-09-30 17:35:00,11473.9861840077
2022-09-30 17:40:00,11068.336263006586
2022-09-30 17:45:00,-502.37987700012985
2022-09-30 17:50:00,13288.319694704265
2022-09-30 17:55:00,15865.109693287304
2022-09-30 18:00:00,-491.97071432330904
2022-09-30 18:05:00,7508.877989017701
2022-09-30 18:10:00,7778.639554405244
2022-09-30 18:15:00,-503.0069313403882
2022-09-30 18:20:00,5286.125859203245
2022-09-30 18:25:00,10240.145062014915
2022-09-30 18:30:00,-448.6128245369863
2022-09-30 18:35:00,9141.278644818718
2022-09-30 18:40:00,6332.565927686581
2022-09-30 18:45:00,-448.3351329696568
2022-09-30 18:50:00,11403.09644529527
2022-09-30 18:55:00,6621.66563246158
2022-09-30 19:00:00,-495.90419900070674
2022-09-30 19:05:00,6899.3026299897465
2022-09-30 19:10:00,24846.30495060338
2022-09-30 19:15:00,12146.852442702262
2022-09-30 19:20:00,-541.7185052047874
2022-09-30 19:25:00,9993.3286211198
2022-09-30 19:30:00,-744.8294492145401
2022-09-30 19:35:00,-517.3657626506699
2022-09-30 19:40:00,9588.784018467954
2022-09-30 19:45:00,-633.9291790334044
2022-09-30 19:50:00,-437.9956316958064
2022-09-30 19:55:00,12851.168944694902
2022-09-30 20:00:00,7371.512543676817
2022-09-30 20:05:00,-430.1050300887824
2022-09-30 20:10:00,9377.443387125717
2022-09-30 20:15:00,16218.166248950043
2022-09-30 20:20:00,-407.3035829085827
2022-09-30 20:25:00,-453.7530689615257
2022-09-30 20:30:00,10183.510349109707
2022-09-30 20:35:00,-537.2601132305846
2022-09-30 20:40:00,-411.453885369576
2022-09-30 20:45:00,11701.94826965372
2022-09-30 20:50:00,-582.794528032067
2022-09-30 20:55:00,-423.23803690299445
2022-09-30 21:00:00,11462.658483885816
2022-09-30 21:05:00,7810.923520701368
2022-09-30 21:10:00,-482.76989842953066
2022-09-30 21:15:00,6649.120062851394
2022-09-30 21:20:00,26575.880133190418
2022-09-30 21:25:00,12688.866223963543
2022-09-30 21:30:00,-582.633960505606
2022-09-30 21:35:00,8888.103213844744
2022-09-30 21:40:00,0.0
2022-09-30 21:45:00,-501.834238971469
2022-09-30 21:50:00,10472.32003004274
2022-09-30 21:55:00,-531.131623499222
2022-09-30 22:00:00,-439.58478572896234
2022-09-30 22:05:00,11768.001136936751
2022-09-30 22:10:00,-576.5358896007385
2022-09-30 22:15:00,-445.13761589619503
2022-09-30 22:20:00,11419.658711215061
2022-09-30 22:25:00,6906.017399450533
2022-09-30 22:30:00,-489.7610160023994
2022-09-30 22:35:00,-465.3733864198121
2022-09-30 22:40:00,11112.517009046067
2022-09-30 22:45:00,-507.86053337803077
2022-09-30 22:50:00,-343.0917467918391
2022-09-30 22:55:00,11320.945687443522
2022-09-30 23:00:00,-551.7456536464252
2022-09-30 23:05:00,-439.9299865465075
2022-09-30 23:10:00,13775.91195506521
2022-09-30 23:15:00,8538.098547643755
2022-09-30 23:20:00,-443.85194693083736
2022-09-30 23:25:00,8171.567947819659
2022-09-30 23:30:00,24673.015400077096
2022-09-30 23:35:00,12454.63898604467
2022-09-30 23:40:00,-586.6905746891391
2022-09-30 23:45:00,8388.705580780315
2022-09-30 23:50:00,5654.291352955429
2022-09-30 23:55:00,-525.769873177939
2022-10-01 00:00:00,11876.154880411244
2022-10-01 00:05:00,6219.356807072655
2022-10-01 00:10:00,-448.43782398869683
2022-10-01 00:15:00,-402.27476745948843
2022-10-01 00:20:00,11309.586403808702
2022-10-01 00:25:00,-536.3264779516446
2022-10-01 00:30:00,-414.9182457204427
2022-10-01 00:35:00,12203.877458840958
2022-10-01 00:40:00,-518.9201032380109
2022-10-01 00:45:00,-434.8045575736622
2022-10-01 00:50:00,14693.490748440125
2022-10-01 00:55:00,15513.049117854236
2022-10-01 01:00:00,-455.62840521693164
2022-10-01 01:05:00,-425.0025006833753
2022-10-01 01:10:00,9862.60521987759
2022-10-01 01:15:00,-585.3887393630594
2022-10-01 01:20:00,-371.8230411371382
2022-10-01 01:25:00,12103.765649438541
2022-10-01 01:30:00,-565.0784474658943
2022-10-01 01:35:00,-411.72901050977947
2022-10-01 01:40:00,12884.638337534563
2022-10-01 01:45:00,25686.695987688963
2022-10-01 01:50:00,-722.4449706646606
2022-10-01 01:55:00,-594.0936536568405
2022-10-01 02:00:00,6864.44137722276
2022-10-01 02:05:00,4955.9206647450055
2022-10-01 02:10:00,-562.4173286823075
2022-10-01 02:15:00,-454.49435629598867
2022-10-01 02:20:00,12616.73889899998
2022-10-01 02:25:00,-526.4770769791986
2022-10-01 02:30:00,-485.79430669715157
2022-10-01 02:35:00,6694.67084138304
2022-10-01 02:40:00,9944.810258860492
2022-10-01 02:45:00,-471.72136416664415
2022-10-01 02:50:00,-409.392862339565
2022-10-01 02:55:00,11044.345687623469
2022-10-01 03:00:00,-479.14015939065234
2022-10-01 03:05:00,-412.46860922289505
2022-10-01 03:10:00,11594.871922570732
2022-10-01 03:15:00,6128.9004407979155
2022-10-01 03:20:00,-423.8613876839824
2022-10-01 03:25:00,-313.2666833022713
2022-10-01 03:30:00,10976.528042684713
2022-10-01 03:35:00,-503.56247012500535
2022-10-01 03:40:00,-434.85139534030316
2022-10-01 03:45:00,13395.90276070319
2022-10-01 03:50:00,9226.77742145672
